シーケンス,サウンド バイトのテキスト,評価およびスコア,サウンド バイトのセンチメント,タイトル,情報源の種類,投稿タイプ,メディア タイプ,URL,ドメイン,公開日 (GMT+09:00) Tokyo,投稿者の性別,投稿者の URL,投稿者名,投稿者の ID,投稿者 ID,投稿者ロケーション - 国 1,投稿者のロケーション - 州/省 1,投稿者ロケーション - 市区町村 1,投稿者ロケーション - 国 2,投稿者のロケーション - 州/省 2,投稿者ロケーション - 市区町村 2,投稿者ロケーション - その他,フォロワー数/ユニーク ビジター数 (日単位),職業,関心,タグ,引用された投稿,引用された投稿者名,引用された投稿者の ID,合計エンゲージメント数,コメント投稿,「いいね！」する,シェア投稿,ビューを投稿,嫌いなものを投稿,製品名,製品階層,評価
512,r.nikkei.com/article/DGXMZO… この記事を見ればトヨタに勝ったと考えるのは難しい、もしくはまともに勝つつもりはないのか、日産。 販売奨励のコストは利益を圧縮して、EV投資への足枷になるだろう。,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/qjLLw02ITxOhrRE/statuses/961563967922384897,twitter.com,2018/02/08 20:34:49,Unknown,http://twitter.com/qjLLw02ITxOhrRE,ミーム,qjLLw02ITxOhrRE,912269335149789184,日本,愛知県,一宮市,,,,,28,,テクノロジー; 動画,,,,,,,,,,,,,
513,日産 リーフ を凍った湖の上で走らせたらどうなるか【VR試乗】 sfknewsheadline.com/?p=304978,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/curiousjeorgiro/statuses/959272749658091521,twitter.com,2018/02/02 12:50:20,男性,http://twitter.com/curiousjeorgiro,きゅりあすじょーじろう,curiousjeorgiro,849085912407584768,,,,,,,,40,,,,,,,,,,,,,,,
514,先代エクストレイルは傑作だったけど、今欲しい日産車はGTRのMy17、Zの３４後期型と新型リーフくらい。／日産が国内販売車種を半減!? 「2018年の販売戦略会議」は事実なのか!?!?　…（もちろんフラッグシップカー、イメージリーダーとしての役割があるGT-Rについては別問題）。headlines.yahoo.co.jp/article?a=2018…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/tsubasaE3/statuses/959319640311648257,twitter.com,2018/02/02 15:56:40,Unknown,http://twitter.com/tsubasaE3,TsubasaE3,tsubasaE3,585777494,,,,,,,,1197,,旅行; 政治,,,,,,,,,,,,,
515,ルノー日産、スタートアップとの共同研究の成果を発表…自動運転やEVなどレスポンス rdsig.yahoo.co.jp/rss/l/headline…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/anarbekab9c/statuses/958894451534934016,twitter.com,2018/02/01 11:47:07,女性,http://twitter.com/anarbekab9c,かなみ,anarbekab9c,897455388500647936,,,,,,,,59,,,,,,,,,,,,,,,
516,アニメで日産車でそうだな…リーフかe-POWERあたりがｗ　⇒　サザエさん スポンサーに日産 | 2018/2/1(木) - Yahoo!ニュース news.yahoo.co.jp/pickup/6270450 @YahooNewsTopics,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/k_hairu/statuses/958845396238811136,twitter.com,2018/02/01 8:32:11,Unknown,http://twitter.com/k_hairu,はいる@次回は2/18憂誕,k_hairu,85289818,日本,,,,,,,319,,アニメ・漫画; 写真と動画; ゲーム,,,,,,,,,,,,,
517,日産、四国電力とコラボキャンペーン実施…リーフ購入で毎月ポイントがもらえるオートックワン,,Neutral,,Twitter,オリジナル,メディアなし,http://twitter.com/BrackettAlberto/statuses/956533904403415042,twitter.com,2018/01/25 23:27:09,女性,http://twitter.com/BrackettAlberto,さのうめこ,BrackettAlberto,873218016527470592,,,,,,,,122,,,,,,,,,,,,,,,
518,日産、中国に1兆円投資を発表。22年までにEVなどの電動車20種以上投入へ #おもしろ #爆笑 #面白い #拡散希望 #まとめ cabochan.herokuapp.com/omosiro?q=5a79…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/omosiro200/statuses/960764497928613888,twitter.com,2018/02/06 15:38:01,Unknown,http://twitter.com/omosiro200,おもしろ＠相互,omosiro200,2984813791,日本,,,,,,,1594,,,,,,,,,,,,,,,
519,久しぶりにお店の営業時間内に充電に来れました＼(^o^)／ なんと、レディスデーとのことで、お菓子まで😍 ありがたやーー。 もう、こうなったら一人でドライブ行っちゃう？？ #leafnow #日産リーフ #後期30kWh #休息充電 pic.twitter.com/IpcgTNW2x0,,Neutral,,Twitter,オリジナル,画像,http://twitter.com/LEAF_Dior/statuses/962142254642032640,twitter.com,2018/02/10 10:52:43,Unknown,http://twitter.com/LEAF_Dior,LEAF_Dior,LEAF_Dior,791815525198200832,日本,大阪府,,,,,,124,,ペット; 写真と動画,,,,,,,,,,,,,
520,日産、リーフの技術をバスに活用…熊本でEVバスの実験走行開始へ（オートックワン） rdsig.yahoo.co.jp/rss/l/headline…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/marion_luky/statuses/955721333085700096,twitter.com,2018/01/23 17:38:16,女性,http://twitter.com/marion_luky,難波朝子,marion_luky,2924520037,,,,,,,,45,,飲食,,,,,,,,,,,,,
521,サザエさんのスポンサーが日産で起きそうなこと じんろくさんリーフになりそう 波平植毛に手を染めそう(GT繋がりで(植毛DIJON)) 食卓の食事鮭ばかりになる(これまたGT繋がり(Sロード)),,Neutral,,Twitter,オリジナル,メディアなし,http://twitter.com/f1akb/statuses/962669901470027776,twitter.com,2018/02/11 21:49:24,Unknown,http://twitter.com/f1akb,ひろっち＠AKBファンF1ファン兼任中,f1akb,595325834,日本,東京都,板橋区,,,,,1410,,自動車,,,,,,,,,,,,,
522,"音楽工房.安寿（ｵﾝｶﾞｸｺｳﾎﾞｳ.ｱﾝｼﾞｭ） Download, please.Thank you. amazon.co.jp/gp/product/B00… amazon.co.jp/gp/product/B00… anju-music-atelier.jp #日産リーフ #FGOラジオ #シノアリス #ar954 #tbsradio",,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/anju_music_/statuses/954184229725773824,twitter.com,2018/01/19 11:50:22,Unknown,http://twitter.com/anju_music_,pretty.honey.special,anju_music_,346931549,,,,,,,,10351,,音楽,,,,,,,,,,,,,
523,日産、2021年よりインフィニティにevと「e-power」を投入 douglasconrete.xyz/new-car/media/… pic.twitter.com/75FAPDxKSR,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/yellow_calcite_/statuses/955712279240208385,twitter.com,2018/01/23 17:02:18,女性,http://twitter.com/yellow_calcite_,三原里咲,yellow_calcite_,2820785940,,,,,,,,37,,,,,,,,,,,,,,,
524,日産、中国に1兆円投資　電動車20種以上投入: 日本経済新聞 nikkei.com/article/DGXMZO…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/reita787mimi/statuses/960409025207713792,twitter.com,2018/02/05 16:05:29,男性,http://twitter.com/reita787mimi,れいた,reita787mimi,916617200328310784,日本,滋賀県,彦根市,,,,,516,,ペット,,,,,,,,,,,,,
525,#ppp旅館 #wanttostay #日産リーフ #nissanleaf #写真 は雪の翌日#明治神宮 #オートプロパイロット #自動駐車… instagram.com/p/Beco0y-l50R/,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/LEAF199/statuses/957179777282199553,twitter.com,2018/01/27 18:13:37,Unknown,http://twitter.com/LEAF199,moca,LEAF199,2549314926,日本,東京都,,,,,,45,,スポーツ,,,,,,,,,,,,,
526,日産リーフに雪上＆氷上で試乗。もう一つの主役はブリヂストンのスタッドレスタイヤ「ブリザック」 blog.中古車買取査定相場.jp/2018/01/28/%e6… pic.twitter.com/oHzvuXeZyv,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/muryosample/statuses/957397808549629952,twitter.com,2018/01/28 8:39:59,Unknown,http://twitter.com/muryosample,優良情報のお報せ,muryosample,177385707,,,,,,,,1011,,,,,,,,,,,,,,,
527,日産リーフに雪上＆氷上で試乗。もう一つの主役はブリヂストンのスタッドレスタイヤ「ブリザック」 - ＳＡＮＳＰＯ．ＣＯＭ sanspo.com/geino/news/201… @sanspocomさんから,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/rhythmic_noize/statuses/957430199909412865,twitter.com,2018/01/28 10:48:42,男性,http://twitter.com/rhythmic_noize,Youichi,rhythmic_noize,126817379,日本,北海道,札幌市,,,,,53,,,,,,,,,,,,,,,
528,12時すぎにR309堺市美原区でオラついた運転した青の初代リーフがおった。 昔に30プリウスのDQN車を見た時にも驚いたが、今やリーフもそういう扱いか・・・ でも長時間運転はでけへんね。 #日産 #リーフ #DQN #R309 #国道309号線 #危険運転,,Neutral,,Twitter,オリジナル,メディアなし,http://twitter.com/SensorStatus/statuses/960000974369599488,twitter.com,2018/02/04 13:04:02,Unknown,http://twitter.com/SensorStatus,さえずったぁ,SensorStatus,1164246313,,,,,,,,1546,,,,,,,,,,,,,,,
529,ありえないけど、NISSAN SMIILE MISSIONで日産リーフのプチェコとか？ #abe02,,Neutral,,Twitter,オリジナル,メディアなし,http://twitter.com/estonv001/statuses/954997918380912640,twitter.com,2018/01/21 17:43:41,Unknown,http://twitter.com/estonv001,いーすとん,estonv001,2807517001,,,,,,,,252,,ゲーム; 自動車; スポーツ; アニメ・漫画; アウトドア; 旅行,,,,,,,,,,,,,
530,【レスポンス】 日産 リーフ でグランドツーリングへ…東京オートサロン2018詳細画像 response.jp/article/2018/0…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/sorairofeed/statuses/957881080027205632,twitter.com,2018/01/29 16:40:20,Unknown,http://twitter.com/sorairofeed,sorairo,sorairofeed,1338716928,,,,,,,,257,,,,,,,,,,,,,,,
531,日産リーフの試乗予約できた!! pic.twitter.com/9YDsBSGaTp,,ポジティブ,,Twitter,オリジナル,画像,http://twitter.com/sugazyu_DY5W/statuses/962485812200800256,twitter.com,2018/02/11 9:37:54,Unknown,http://twitter.com/sugazyu_DY5W,菅獣®@DBA-DY5W,sugazyu_DY5W,860728370354470913,,,,,,,,38,,,,,,,,,,,,,,,
532,@NISSANEV 今回の北陸の大雪の時のように、長時間移動できないような場合に、シートヒーターが弱で何時間、強で何時間もつかが知りたいのです。 #リーフ　#日産　#雪,,Neutral,,Twitter,返信およびコメント,メディアなし,http://twitter.com/george11182/statuses/961499547200512000,twitter.com,2018/02/08 16:18:50,Unknown,http://twitter.com/george11182,ジョー,george11182,3180067386,,,,,,,,125,,,,,,,,,,,,,,,
533,マツダ・日産、エンジン磨く　ＣＯ２「ＥＶ並みに」：日本経済新聞 nikkei.com/article/DGXMZO…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/maro2h/statuses/957335736214106113,twitter.com,2018/01/28 4:33:20,Unknown,http://twitter.com/maro2h,琵琶湖のニゴロブナ,maro2h,2954419134,日本,滋賀県,,,,,,2673,,ペット; スポーツ; 政治,,,,,,,,,,,,,
534,本日の作業③ ビフォーアフター 入魂(センターキャップ装着) #日産 #ニッサン #NISSAN #日産リーフ #BBS #センターキ… instagram.com/p/BfDygtIha_9m…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/T__MIYAGI/statuses/962692971396202501,twitter.com,2018/02/11 23:21:05,Unknown,http://twitter.com/T__MIYAGI,T.MIYAGI,T__MIYAGI,202087442,日本,大阪府,,,,,,26,,自動車; スポーツ; アウトドア,,,,,,,,,,,,,
535,日産の新型「リーフ」を解剖する！ fb.me/HwDseAjl,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/club_leaf/statuses/963402379164028930,twitter.com,2018/02/13 22:20:01,Unknown,http://twitter.com/club_leaf,Club LEAF,club_leaf,305603911,日本,,,,,,,524,,,,,,,,,,,,,,,
536,メカデザイナー河森正治氏＆カーデザイナー田井悟氏“未来に一番近いクルマ”新型「日産リーフ」スペシャル対談 | ギズモード・ジャパン gizmodo.jp/2018/01/nissan…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/yu_ri1129_love/statuses/956964261376417792,twitter.com,2018/01/27 3:57:14,Unknown,http://twitter.com/yu_ri1129_love,ひろみ,yu_ri1129_love,805036147764137984,日本,,,,,,,14,,,,,,,,,,,,,,,
537,皆様、高速充電なび、同乗者なしの一人で運転活用どないしてますか？助手席の夫にアプリ入れてもらい使用しました。私は、電池残40%〜50%くらいで充電箇所2つ候補あげて空いてるSAで入って充電しました。 リーフの純正ナビが販売店HPと高速充電なびと繋がってくれたら、やるじゃん！日産！なんですが twitter.com/yo_leaf_yo/sta…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/0_emission/statuses/965016758405840896,twitter.com,2018/02/18 9:14:59,女性,http://twitter.com/0_emission,ミミ,0_emission,939630970608656384,日本,静岡県,,,,,,75,,飲食,,リーフの純正ナビ、早く日産販売店のwebページや高速充電なびと繋がってくれ〜〜頼む〜 #日産 #クラリオン,よっちゃむ,yo_leaf_yo,,,,,,,,,
538,日産 リーフで行く、東国三社パワースポット巡りロングドライブ！ e.exguide.jp日産-リーフで行く、東国三社パワースポット巡り/ #usedcar #japanusedcar #car,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/ucarexguide/statuses/957934098961481728,twitter.com,2018/01/29 20:11:01,Unknown,http://twitter.com/ucarexguide,中古車輸出の海外マーケット研究会,ucarexguide,1852851830,日本,東京都,,,,,,4298,,,,,,,,,,,,,,,
539,みんなで見よう！ 「酒のみ@カンボジア外こもり」 r.whowatch.tv/lives/4740712/… #ふわっち #サマナーズウォー #コラボ開催中　#日産リーフ　#せふほで本性が分かる　#ゆと打って出てきたものがお前に不足　#神か天使か悪魔　#有安杏果卒業ライブ独占生中継,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/taka36/statuses/954255756831813632,twitter.com,2018/01/19 16:34:36,Unknown,http://twitter.com/taka36,たか埼玉,taka36,48116498,日本,埼玉県,,,,,,9720,,テクノロジー,,,,,,,,,,,,,
540,【BladeGlider concept(NISSAN)】 EVの可能性を主張する新世代スポーツカー。名前は滑空機を意味し、戦闘機のコックピットのような運転フィールドを体験できる。 pic.twitter.com/KC1YaanTmG,,Neutral,,Twitter,オリジナル,画像,http://twitter.com/DiversityofCars/statuses/959383110621134848,twitter.com,2018/02/02 20:08:52,Unknown,http://twitter.com/DiversityofCars,世界の車,DiversityofCars,1942778491,,,,,,,,53314,,,,,,,,,,,,,,,
541,日産 インフィニティ 2021年よりにevと「e-power」... douglasconrete.xyz/new-car/media/… pic.twitter.com/yfr3K2pyc8,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/melanie_goood/statuses/954987758963118081,twitter.com,2018/01/21 17:03:19,男性,http://twitter.com/melanie_goood,hiruta kanji,melanie_goood,2956008127,,,,,,,,25,,,,,,,,,,,,,,,
542,日産、リーフの技術をバスに活用…熊本でEVバスの実験走行開始へオートックワン rdsig.yahoo.co.jp/rss/l/headline…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/peenshimonoru/statuses/956188785334657024,twitter.com,2018/01/25 0:35:46,女性,http://twitter.com/peenshimonoru,あすか,peenshimonoru,130363876,タークス・カイコス諸島,,Cockburn Town,,,,,61,,,,,,,,,,,,,,,
543,電気自動車リーフは「暖房つけると30㎞しか走らない」「こんなの車と言えない」都内ユーザーが日産に激怒 urx.red/IopQ リーフに乗ることは「命にかかわる」 元ホンダ営業マンのユーザーが日産自動車と日産プリンスに激怒、訴訟を準備 urx.red/IopM #今日のプリウス,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/loperfa/statuses/961412311536709632,twitter.com,2018/02/08 10:32:11,Unknown,http://twitter.com/loperfa,jooojie,loperfa,959999771816509445,,,,,,,,16,,,,,,,,,,,,,,,
544,グンマーみたいにアップダウン激しすぎて山道多くて信号も異様に多いと消耗が激しい 高速道路は長乗り出来ないし寒いのには弱いし、まだまだ発展途上な感じは受ける #日産リーフ,,Neutral,,Twitter,オリジナル,メディアなし,http://twitter.com/shion_neko_love/statuses/954191683389833216,twitter.com,2018/01/19 12:20:00,Unknown,http://twitter.com/shion_neko_love,星月夜☆エクバッ崇拝,shion_neko_love,727252505822785536,,,,,,,,38,,,,,,,,,,,,,,,
545,日産、リーフの技術をバスに活用…熊本でEVバスの実験走行開始へ（オートックワン） rdsig.yahoo.co.jp/rss/l/headline…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/micheline_gods/statuses/955715761774964736,twitter.com,2018/01/23 17:16:08,女性,http://twitter.com/micheline_gods,琴音,micheline_gods,2830288297,,,,,,,,26,,,,,,,,,,,,,,,
546,日産 リーフ を凍った湖の上で走らせたらどうなるか【vr試乗】 youtube.geo.jp/new-car/media/… pic.twitter.com/vfhrP88CTy,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/gray_semibaroqu/statuses/960490800735051776,twitter.com,2018/02/05 21:30:26,女性,http://twitter.com/gray_semibaroqu,梨紗,gray_semibaroqu,2930242118,,,,,,,,30,,,,,,,,,,,,,,,
547,バッテリーサイズは同じでも新型日産リーフが航続距離400kmを実現できた理由とは irfanislamy.xyz/car/media/2566/ pic.twitter.com/MX6Ug909MZ,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/marguerite_gooo/statuses/959349785202511872,twitter.com,2018/02/02 17:56:27,女性,http://twitter.com/marguerite_gooo,果音,marguerite_gooo,2998421856,,,,,,,,35,,,,,,,,,,,,,,,
